location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price,district,street,house_number,underground,residential_complex,year_of_construction,house_material_type,living_meters,kitchen_meters
Москва,sale,flat,4,8,2,65.0,39900000,Тверской,Благовещенский переулок,5,Маяковская,Lucky,1902,Монолитный,42.0,12.0
Москва,sale,flat,23,25,3,140.0,45000000,Очаково-Матвеевское,Мичуринский проспект,80,Озёрная,Lucky,2004,Монолитно-кирпичный,38.0,12.5
Москва,sale,flat,8,12,1,36.56,7100000,Пресненский, Уточкина,4,Силикатная,Алхимово,2023,Монолитно-кирпичный,38.0,5.9
Москва,sale,flat,7,16,1,45.0,7200000,Пресненский,Ленинградский проспект,23,Апрелевка,Lucky,2013,Панельный,19.0,10.0
Москва,sale,flat,3,7,1,252.0,396000000,Хамовники,Большой Левшинский переулок,11,Смоленская,Дворянское гнездо,2003,Монолитный,38.0,12.5
Москва,sale,flat,12,15,3,70.9,31000000,Савеловский,Старый Петровско-Разумовский проезд,23,Гражданская,Петровский парк II,2025,Монолитный,48.9,12.5
Москва,sale,flat,4,23,3,122.7,65000000,Фили-Давыдково,Давыдковская ,16,Славянский бульвар,Lucky,2007,Панельный,38.0,25.0
Москва,sale,flat,35,78,2,83.0,65000000,Пресненский,1-й Красногвардейский проезд,22,Деловой центр,NEVA TOWERS,2021,Монолитный,48.0,8.0
Москвская область,sale,flat,8,9,2,44.0,14700000,Отрадное, Пестеля,2,Отрадное,Lucky,1975,Кирпичный,38.0,7.0
Москвская область,sale,flat,2,51,1,37.01,17209650,Хорошевский,2-й Хорошевский проезд,23,Хорошёвская,SEZAR CITY,2027,Монолитно-кирпичный,12.4,12.5
Москвская область,sale,flat,4,13,1,41.1,19950000,Даниловский, Родченко,2,ЗИЛ,ЗИЛАРТ,2023,Кирпичный,14.5,16.1
Москвская область,sale,flat,27,55,4,96.5,39990000,Хорошево-Мневники, Народного Ополчения,23,Народное Ополчение,Wellton Towers,2022,Кирпичный,59.9,16.4
Москвская область,sale,flat,8,59,3,128.0,41000000,Ростокино,проспект Мира,23,Ростокино,Триколор,2015,Монолитно-кирпичный,89.0,25.0
Москвская область,sale,flat,1,12,3,62.4,22200000,Якиманка,Мытная ,23,Шаболовская,Lucky,1967,Кирпичный,38.0,9.3
Москвская область,sale,flat,15,25,3,89.0,22100000,Пресненский,Ленинградский проспект,23,Баковка,Lucky,2013,Панельный,58.0,17.0
Москвская область,sale,flat,4,18,3,77.7,23950000,Бутырский, Милашенкова,20,Фонвизинская,Lucky,1997,Монолитно-кирпичный,47.0,10.0
Москвская область,sale,flat,5,21,3,120.0,115000000,Пресненский,2-я Звенигородская ,16,Улица 1905 года,Lucky,2021,Монолитный,38.0,20.0
Москвская область,sale,flat,18,27,2,55.1,10600000,Выборгский, Николая Рубцова,23,Парнас,Северная долина,2014,Монолитный,38.0,12.5
Новая Москва,sale,flat,19,29,3,79.54,46000000,Марфино, Академика Королева,21,Останкино,Дом Достижение,2024,Монолитно-кирпичный,52.0,8.0
Новая Москва,sale,flat,17,41,3,68.0,46300000,Раменки,1-й Сетуньский проезд,8,Кутузовская,Hide,2024,Панельный,35.0,20.0
Новая Москва,sale,flat,48,50,4,98.5,47280000,Раменки, Лобачевского,23,Аминьевская,Событие,2021,Кирпичный,55.9,10.0
Новая Москва,sale,flat,10,12,3,85.8,48000000,Тверской,2-я Брестская ,6,Маяковская,Резиденция Тверская,2019,Панельный,38.0,25.0
Новая Москва,sale,flat,7,24,3,66.0,54500000,Беговой,Верхняя ,23,Белорусская,Суббота,2021,Панельный,50.0,8.0
Новая Москва,sale,flat,16,24,4,110.9,58500000,Тропарево-Никулино,проспект Вернадского,80,Юго-Западная,Клубный дом Full House,2024,Кирпичный,66.4,10.0
Новая Москва,sale,flat,16,20,3,90.0,94500000,Пресненский,Средний Тишинский переулок,5,Белорусская,Дом на Тишинке,2021,Монолитный,51.0,21.0
Новая Москва,sale,flat,4,4,1,29.0,7605000,Приморский,Серебристый бульвар,23,Пионерская,Lucky,2021,Монолитно-кирпичный,19.0,10.0
Новая Москва,sale,flat,5,5,1,28.0,4500000,Пресненский, Папанина,23,ВДНХ,Lucky,1963,Монолитно-кирпичный,17.0,6.0
Новая Москва,sale,flat,3,5,1,32.7,23960000,Замоскворечье,Новокузнецкая ,23,Павелецкая,Lucky,2021,Монолитно-кирпичный,15.3,7.5
Новая Москва,sale,flat,3,6,2,71.4,38500000,Даниловский,проспект Лихачева,23,Технопарк,Квартал на набережной NOW,2023,Панельный,28.5,17.8
Новая Москва,sale,flat,4,8,2,64.0,39900000,Тверской,Благовещенский переулок,5,Маяковская,Lucky,2021,Монолитный,39.0,10.0
Новая Москва,sale,flat,12,14,2,56.34,14900000,Василеостровский,бульвар Головнина,23,Приморская,Морская набережная,2024,Монолитный,29.6,15.8
Новая Москва,sale,flat,18,25,2,89.1,15585600,Заельцовский,Овражная ,23,Заельцовская,Тайм Сквер,2025,Панельный,38.0,12.5
Новая Москва,sale,flat,2,22,4,134.5,78800000,Якиманка,Мытная ,23,Серпуховская,Sky House,2020,Панельный,80.0,45.0
Новая Москва,sale,flat,27,52,3,124.0,118000000,Раменки,Мосфильмовская ,8,Ломоносовский проспект,Дом на Мосфильмовской,2012,Монолитный,82.0,17.3
Новая Москва,sale,flat,53,79,3,112.9,135000000,Пресненский,1-й Красногвардейский проезд,23,Москва-Сити,NEVA TOWERS,2019,Монолитный,84.0,6.0
Московская область,sale,flat,6,16,3,52.0,9500000,Пресненский, Стрельбище Динамо,10,Бабушкинская,Мытищи Парк,2023,Панельный,30.6,16.1
Московская область,sale,flat,4,5,3,72.2,18250000,Перово,Мартеновская ,23,Новогиреево,Lucky,1960,Монолитно-кирпичный,52.6,8.0
Московская область,sale,flat,1,12,3,71.5,18500000,Богородское,Малая Черкизовская ,66,Преображенская площадь,Lucky,2021,Монолитный,35.0,9.7
Московская область,sale,flat,5,6,3,78.1,72443850,Тверской,1-я Тверская-Ямская ,18,Маяковская,Lucky,1952,Панельный,38.0,7.0
Московская область,sale,flat,4,11,3,72.5,75000000,Басманный, Казакова,7,Курская,KAZAKOV Grand Loft,2022,Кирпичный,50.0,15.0
Московская область,sale,flat,2,9,1,67.3,22222460,Советский,Ленинградский проспект,23,Суконная слобода,Мифы ЖК,2026,Монолитный,17.5,8.1
Московская область,sale,flat,14,18,2,40.0,23500000,Даниловский,Дубининская ,23,Павелецкая,Павелецкая Сити,2021,Монолитный,29.0,5.0
Московская область,sale,flat,16,33,2,42.4,21000000,Хорошево-Мневники,Причальный проезд,23,Шелепиха,Level Причальный,2023,Кирпичный,23.0,6.0
Московская область,sale,flat,30,44,2,64.9,21500000,Покровское-Стрешнево,Строительный проезд,23,Трикотажная,Sky Garden,2025,Панельный,25.9,21.7
