location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price,district,street,house_number,underground,residential_complex,year_of_construction,object_type,house_material_type,heating_type,finish_type,living_meters,kitchen_meters,price_per_meter
Новая Москва,sale,flat,6,25,4,98.0,46000000.0,Раменки, Янковского,1к2,Аминьевская,Событие,-1,-1.0,-1,-1.0,-1,-1,-1,469387.7551020408
Новая Москва,sale,flat,11,20,3,117.1,46500000.0,Свиблово,проезд Серебрякова,11к1,Ботанический сад,Silver,2019,-1.0,-1,-1.0,-1,-1,-1,397096.49871904356
Новая Москва,sale,flat,37,46,4,110.0,47800000.0,Даниловский,Дубининская ,59А,Павелецкая,Павелецкая Сити,2023,-1.0,-1,-1.0,-1,"43,6 м²","41,6 м²",434545.45454545453
Новая Москва,sale,flat,14,20,3,132.5,125000000.0,Гагаринский, Косыгина,13к1,Воробьёвы горы,Фамильный дом Воробьево,2010,-1.0,-1,-1.0,-1,69 м²,10 м²,943396.2264150943
Новая Москва,sale,flat,3,20,1,42.2,14800000.0,Чертаново Южное,Варшавское шоссе,170Ек9,Лесопарковая,Зеленая Вертикаль,2022,-1.0,-1,-1.0,-1,-1,"11,1 м²",350710.9004739336
Новая Москва,sale,flat,3,4,1,30.0,15000000.0,Центральный, Крымская,44с1,,Livingston,2026,-1.0,-1,-1.0,-1,15 м²,6 м²,500000.0
Новая Москва,sale,flat,6,10,1,27.56,3554413.0,,,,,Пряничная слобода,2031,-1.0,"Монолитно-кирпичный, монолитный",-1.0,"Без отделки, предчистовая","13,7 м²",-1,128969.99274310596
Новая Москва,sale,flat,63,79,4,225.0,209250000.0,Пресненский,1-й Красногвардейский проезд,22,Деловой центр,NEVA TOWERS,-1,-1.0,-1,-1.0,-1,100 м²,50 м²,930000.0
Новая Москва,sale,flat,6,8,4,197.2,220000000.0,Арбат, Арбат,24,Смоленская,Turandot Residences,-1,-1.0,-1,-1.0,-1,-1,-1,1115618.6612576065
Новая Москва,sale,flat,14,15,2,59.2,43500000.0,Нагатинский затон, Корабельная,15.0,Нагатинский Затон,Ривер Парк Коломенское,2017,-1.0,-1,-1.0,-1,22 м²,"24,9 м²",734797.2972972973
Новая Москва,sale,flat,23,25,3,140.0,45000000.0,Очаково-Матвеевское,Мичуринский проспект,80.0,Озёрная,,2004,-1.0,-1,-1.0,-1,-1,-1,321428.5714285714
Новая Москва,sale,flat,3,3,2,48.51,5627160.0,,,,,Фруктовый сад,2025,-1.0,-1,-1.0,Чистовая,-1,"24,9 м²",116000.0
Москква,sale,flat,6,8,4,92.0,10200000.0,д. Сабурово, Рождественская,2,,Митино О2,2022,-1.0,-1,-1.0,-1,"53,2 м²","14,6 м²",110869.56521739131
Москква,sale,flat,1,9,4,114.8,10390000.0,Заволжский, Врача Михайлова,48,,,2014,-1.0,-1,-1.0,-1,61 м²,15 м²,90505.22648083624
Москква,sale,flat,9,16,4,188.6,13500000.0,Индустриальный,тракт Павловский,80,,,-1,-1.0,-1,-1.0,-1,"88,7 м²","40,3 м²",71580.06362672323
Москква,sale,flat,5,5,3,92.4,75000000.0,Пресненский,Мерзляковский переулок,13,Арбатская,,2000,-1.0,-1,-1.0,-1,-1,-1,811688.3116883116
Москква,sale,flat,2,12,3,97.4,77000000.0,Раменки, Сергея Бондарчука,6,Мичуринский проспект,Река,2023,-1.0,-1,-1.0,-1,51 м²,"24,8 м²",790554.4147843942
Москква,sale,flat,7,18,4,162.8,78000000.0,Ломоносовский, Архитектора Власова,6,Профсоюзная,Вавилово,2005,-1.0,-1,-1.0,-1,-1,25 м²,479115.4791154791
Москква,sale,flat,26,35,3,83.5,36115799.0,Левобережный,Фестивальная ,15К4,Речной вокзал,Фестиваль парк-2,2023,-1.0,-1,-1.0,Без отделки,56 м²,"9,4 м²",432524.5389221557
Московская область,sale,flat,4,5,4,183.6,212501960.0,Арбат,Большой Кисловский переулок,4С1,Библиотека им. Ленина,,1913,-1.0,-1,-1.0,-1,126 м²,15 м²,1157418.0827886711
Московская область,sale,flat,11,12,4,254.0,320000000.0,Пресненский,Шведский тупик,3,Тверская,,2001,-1.0,-1,-1.0,-1,151 м²,25 м²,1259842.5196850393
Московская область,sale,flat,68,73,4,253.0,470000000.0,Пресненский,набережная Пресненская,8с1,Деловой центр,Город Столиц,-1,-1.0,-1,-1.0,-1,165 м²,10 м²,1857707.5098814229
Московская область,sale,flat,1,6,3,76.5,25500000.0,Центральный, Рубинштейна,29/28,Достоевская,,1862,-1.0,-1,-1.0,-1,50 м²,17 м²,333333.3333333333
Московская область,sale,flat,6,20,3,72.75,30555000.0,,,,,Новая Ливадия,2026,-1.0,-1,-1.0,Чистовая,"34,6 м²","17,3 м²",420000.0
Московская область,sale,flat,3,8,3,127.5,44017763.0,Петроградский,Петровский проспект,22к2,Крестовский остров,Familia,2022,-1.0,"Монолитно-кирпичный, монолитный",-1.0,Без отделки,"66,7 м²","28,1 м²",345237.3568627451
Московская область,sale,flat,8,8,3,86.0,46000000.0,Замоскворечье,Татарская ,14,Павелецкая,,1959,-1.0,-1,-1.0,-1,55 м²,15 м²,534883.7209302326
Московская область,sale,flat,2,3,2,88.0,70000000.0,Хостинский, Депутатская,10Г,,,-1,-1.0,-1,-1.0,-1,60 м²,20 м²,795454.5454545454
Московская область,sale,flat,14,18,1,28.02,3193439.0,,,,,СМАРТ квартал Бульвар Оптимистов,2030,-1.0,"Монолитно-кирпичный, монолитный",-1.0,"Без отделки, предчистовая, чистовая","8,9 м²",-1,113969.98572448251
Московская область,sale,flat,12,26,1,41.3,21200000.0,Даниловский,18/19/27,18/19/27,ЗИЛ,Зиларт ЖК,2025,-1.0,-1,-1.0,Без отделки,20 м²,14 м²,513317.191283293
Московская область,sale,flat,18,35,1,48.5,21700000.0,Раменки, Лобачевского,120к1,Аминьевская,Крылья,2022,-1.0,-1,-1.0,-1,"25,5 м²",18 м²,447422.6804123711
Московская область,sale,flat,2,9,1,48.64,22418176.0,Массандра пгт, Мухина,17А,,Клубный дом Массандра Парк,2026,-1.0,-1,-1.0,Без отделки,"37,8 м²","5,8 м²",460900.0
Московская область,sale,flat,1,4,1,40.39,3069640.0,,,,,Победа,2025,-1.0,-1,-1.0,Без отделки,"16,4 м²","10,8 м²",76000.0
Московская область,sale,flat,8,20,2,51.72,29997600.0,,,,,Новая Ливадия,2026,-1.0,Монолитный,-1.0,"Предчистовая, чистовая","23,7 м²",10 м²,580000.0
Московская область,sale,flat,6,20,3,72.75,30555000.0,,,,,Новая Ливадия,2026,-1.0,Монолитный,-1.0,"Предчистовая, чистовая","34,6 м²","17,3 м²",420000.0
Московская область,sale,flat,3,8,2,61.0,35000000.0,Василеостровский,20-я Васильевского острова линия,5,Василеостровская,Маленькая Франция,2022,-1.0,-1,-1.0,-1,15 м²,32 м²,573770.4918032787
Московская область,sale,flat,3,8,3,127.5,44017763.0,Петроградский,Петровский проспект,22к2,Крестовский остров,Familia,2022,-1.0,"Монолитно-кирпичный, монолитный",-1.0,Без отделки,"66,7 м²","28,1 м²",345237.3568627451
Московская область,sale,flat,7,7,3,251.6,130000000.0,Центральный,Таврическая ,37,Чернышевская,,2014,-1.0,-1,-1.0,-1,67 м²,19 м²,516693.1637519873
Московская область,sale,flat,2,7,3,170.3,185000000.0,Петроградский,Депутатская ,26,Крестовский остров,Венеция,2012,-1.0,-1,-1.0,-1,"92,3 м²","20,2 м²",1086318.2618907809
Московская область,sale,flat,5,9,3,52.6,4600000.0,мкр. 12-й, Филипченко,3,,,1974,-1.0,-1,-1.0,-1,-1,6 м²,87452.47148288973
Московская область,sale,flat,1,6,3,76.5,25500000.0,Центральный, Рубинштейна,29/28,Достоевская,,1862,-1.0,-1,-1.0,-1,50 м²,17 м²,333333.3333333333
Московская область,sale,flat,9,10,3,73.0,21300000.0,Можайский,Можайское шоссе,32,Рабочий посёлок,,1979,-1.0,-1,-1.0,-1,53 м²,15 м²,291780.8219178082
Московская область,sale,flat,5,8,-1,25.0,6500000.0,Адлерский, Ленина,217а,,МОНЕ,2023,-1.0,-1,-1.0,-1,-1,-1,260000.0
Московская область,sale,flat,1,16,1,38.27,6919199.0,пос. Новогорелово,бульвар Десантника Вадима Чугунова,8к1,,Новое Горелово,2020,-1.0,Панельный,-1.0,Чистовая,"12,5 м²","14,2 м²",180799.55578782334
Московская область,sale,flat,1,19,-1,27.2,7000000.0,Центральный,Виноградная ,22/1А,,,2013,-1.0,-1,-1.0,-1,25 м²,2 м²,257352.9411764706
Московская область,sale,flat,4,5,1,27.0,7000000.0,Хостинский, Метелева,23/1,,,2015,-1.0,-1,-1.0,-1,-1,-1,259259.25925925927
Московская область,sale,flat,2,3,1,25.3,7350000.0,Петроградский,Малая Посадская ,20,Горьковская,,1890,-1.0,-1,-1.0,-1,-1,-1,290513.83399209485
Московская область,sale,flat,8,8,1,23.0,2850000.0,Яблоновский пгт,Первомайская ,41,,МОЁ,2025,-1.0,-1,-1.0,-1,10 м²,8 м²,123913.04347826086
Московская область,sale,flat,1,3,-1,15.0,2999000.0,Ильинский рп, Пролетарская,49к6,,,-1,-1.0,-1,-1.0,-1,10 м²,3 м²,199933.33333333334
Московская область,sale,flat,2,6,-1,26.0,16000000.0,с. Эстосадок, Эстонская,105,,,-1,-1.0,-1,-1.0,-1,20 м²,5 м²,615384.6153846154
Московская область,sale,flat,8,9,1,43.7,18135500.0,Петроградский,Петровский проспект,24к3,Крестовский остров,Петровская ривьера,2019,-1.0,-1,-1.0,-1,"13,8 м²","20,5 м²",415000.0
Московская область,sale,flat,5,5,-1,27.1,18500000.0,Сириус пгт, Таврическая,7к1,,,-1,-1.0,-1,-1.0,-1,20 м²,4 м²,682656.8265682657
Московская область,sale,flat,4,25,1,141.9,19154000.0,Октябрьский, 50 лет СССР,34,,Статус,2023,-1.0,Монолитно-кирпичный,-1.0,Черновая,-1,-1,134982.38195912613
Московская область,sale,flat,9,17,1,40.9,5988000.0,Ленинградский,Солдатская ,9к3,,Высота 56,2024,-1.0,-1,-1.0,Предчистовая,-1,"12,5 м²",146405.86797066015
Московская область,sale,flat,1,3,-1,15.0,2999000.0,Ильинский рп, Пролетарская,49к6,,,-1,-1.0,-1,-1.0,-1,10 м²,3 м²,199933.33333333334
Московская область,sale,flat,1,2,-1,15.0,2999999.0,Ильинский рп, Пролетарская,49/2,,,-1,-1.0,-1,-1.0,-1,10 м²,3 м²,199999.93333333332
Московская область,sale,flat,1,9,1,23.0,3134934.0,Засвияжский,Юго-Западный мкр,2,,Ультраград ЖК,2025,-1.0,"Панельный, блочный",-1.0,"Без отделки, предчистовая, черновая, чистовая",11 м²,5 м²,136301.47826086957
Московская область,sale,flat,2,5,1,30.0,7400000.0,, Жемчужная,1к14,Филатов Луг,,2021,-1.0,-1,-1.0,-1,14 м²,9 м²,246666.66666666666
Московская область,sale,flat,3,9,1,44.1,7717500.0,Благовещенск,Конная ,150,,,2024,-1.0,-1,-1.0,-1,"16,2 м²","8,5 м²",175000.0
Московская область,sale,flat,3,25,2,66.79,13567500.0,,,к4,Новокосино,Эво ЖК,2026,-1.0,Монолитно-кирпичный,-1.0,Без отделки,"32,5 м²","10,8 м²",203136.69711034585
Московская область,sale,flat,23,25,2,51.52,14189121.0,,,,Медведково,Кит 2 ЖК,2025,-1.0,Монолитно-кирпичный,-1.0,"Без отделки, предчистовая, чистовая","26,1 м²","11,2 м²",275409.9572981366
Московская область,sale,flat,4,12,3,64.4,24499000.0,Раменки,3-й Сетуньский проезд,4,Кутузовская,,1971,-1.0,-1,-1.0,-1,-1,10 м²,380419.25465838506
Московская область,sale,flat,22,24,3,61.8,25000000.0,Дмитровский,Дмитровское шоссе,107к3,Яхромская,Летний сад,2019,-1.0,-1,-1.0,-1,-1,13 м²,404530.7443365696
Московская область,sale,flat,5,6,3,160.0,197000000.0,Замоскворечье,Садовническая набережная,7,Новокузнецкая,BALCHUG VIEWPOINT,2018,-1.0,-1,-1.0,-1,-1,40 м²,1231250.0
Московская область,sale,flat,2,6,3,118.7,220000000.0,Хамовники,переулок Хилков,5,Парк Культуры,Особняк в Хилковом переулке,-1,-1.0,-1,-1.0,-1,72 м²,"16,7 м²",1853411.9629317606
Московская область,sale,flat,2,17,1,50.3,7800000.0,Октябрьский, 4-я Советская,30.0,,,2019,-1.0,-1,-1.0,-1,"30,6 м²",10 м²,155069.5825049702
Московская область,sale,flat,2,4,1,37.9,7836204.0,,,,,CITY RESIDENCE by AKVILON,2025,-1.0,Монолитно-кирпичный,-1.0,Без отделки,"12,4 м²",15 м²,206760.0
Московская область,sale,flat,2,12,1,44.0,7955000.0,Пятигорск,Украинская ,39.0,,по ул. Украинская,-1,-1.0,-1,-1.0,-1,18 м²,15 м²,180795.45454545456
Московская область,sale,flat,1,10,1,83.52,12324462.0,Кировский, Аркадия Иванова,21.0,,"по ул. Аркадия Иванова, 21",2024,-1.0,-1,-1.0,Предчистовая,-1,-1,147563.00287356324
